Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
Aramane Donne Biriyani,restaurant,12.9979072,77.5695359,N/A,N/A,N/A,N/A,5611358758
Oregano,restaurant,12.9805421,77.7120973,N/A,N/A,N/A,N/A,5611680989
Vajra Heritage,hotel,12.9878823,77.5558068,N/A,N/A,N/A,N/A,5623550266
Flechazo,restaurant,12.9772958,77.725534,N/A,N/A,N/A,N/A,5637428721
Melody Inn,hotel,12.9243237,77.6743323,Bengaluru,N/A,N/A,N/A,5643902786
Cafe Thulp,cafe,12.9242949,77.6743216,Bengaluru,N/A,N/A,N/A,5643902787
Magic Pack Resturant,restaurant,12.8736281,77.6448728,N/A,N/A,N/A,N/A,5660597690
Cane Corner,cafe,12.8738696,77.6424281,"Manipal County Road, Bangalore",N/A,N/A,N/A,5660954801
Breadworks,restaurant,13.0638835,77.5880338,N/A,N/A,N/A,N/A,5685542194
Blyton's Bar,pub,13.0638577,77.5901963,N/A,N/A,N/A,N/A,5685583887
Udupi Garden,restaurant,13.0666013,77.5955056,N/A,N/A,N/A,N/A,5685604413
Truffles,restaurant,12.9806974,77.6405653,N/A,N/A,N/A,N/A,5711066684
Illam Resturant,restaurant,12.8759565,77.6397754,"Manipal County Road, Singasandra, 560068",N/A,N/A,N/A,5730437664
Burma Burma Restaurant & Tea Room,restaurant,12.9705567,77.6447309,"12th Main Road, 7th Cross",+918043008120,N/A,N/A,5762989003
Bakasur,restaurant,12.9380609,77.6275572,"Bangalore, 560095",N/A,N/A,N/A,5773097749
Bak Bak Bar,bar,12.9381482,77.6276388,"100 Feet Inner Ring Road, Bangalore, 560034",N/A,N/A,N/A,5773107048
Vandana,restaurant,12.9120759,77.6826513,"Sarjapur - Marathahalli Rd, near WIPRO Corporate Office, Doddakannelli, Bangalore, 560035",N/A,N/A,N/A,5774305372
Chai World,cafe,12.9132073,77.6797975,N/A,N/A,N/A,N/A,5797562422
Chai Point,cafe,12.9131563,77.6799249,N/A,N/A,N/A,N/A,5797562423
California Burrito,restaurant,12.9119288,77.6823373,N/A,N/A,N/A,N/A,5804561676
Cafe Coffee Day,cafe,12.9187002,77.6701646,N/A,N/A,N/A,N/A,5807148431
Pingara,restaurant,12.9251568,77.6338744,N/A,N/A,N/A,N/A,5807262206
Chatpatlal Sweets and Snacks,restaurant,12.9625069,77.7132592,N/A,08043020071,N/A,N/A,5812487966
Sri Vishnu Grand,restaurant,12.9381615,77.6991559,"Panathur Main Road, 560103",N/A,N/A,N/A,5817729766
Cafe Coffee Day,cafe,12.9124456,77.6415145,"17th Cross Road, Bangalore, 560102",N/A,https://www.cafecoffeeday.com/,N/A,5824776414
Hotel Sree Cauvery,restaurant,12.974315,77.6366178,N/A,N/A,N/A,N/A,5826624554
Konaseema Vantillu,restaurant,12.9769435,77.7249482,"2nd Road, Bangalore, 560066",N/A,N/A,N/A,5833741146
Southern Spice,restaurant,12.9757906,77.7267611,N/A,N/A,N/A,N/A,5833741153
Balaji Andhra Mess,restaurant,13.0580013,77.5960278,N/A,N/A,N/A,N/A,5838249385
The London Curry House,restaurant,12.9855047,77.5792404,"Crescent Road, Bengaluru, 560001",N/A,https://thelondoncurryhousebanglore.business.site/,N/A,5905947501
The Weekly - Brewhouse & Kitchen,pub,12.9350324,77.6089973,N/A,N/A,N/A,N/A,5915195078
Avon Bar And Kitchen,pub,12.9358056,77.6084211,N/A,N/A,N/A,N/A,5915195079
Johnny Fox RestoBar & Pub,pub,12.9352198,77.6093401,N/A,N/A,N/A,N/A,5915195080
Harry's Bar And Cafe,pub,12.9343841,77.6127469,N/A,N/A,N/A,N/A,5915195081
MDP Coffee shop,cafe,12.9347403,77.6126656,N/A,N/A,N/A,N/A,5915195084
Fenny's Lounge & Kitchen,pub,12.9351887,77.6135481,N/A,N/A,N/A,N/A,5915195085
Koramangala Social,pub,12.9355957,77.6141769,N/A,N/A,N/A,N/A,5915195087
Bamey’s Restro Cafe,restaurant,12.9360677,77.6160036,N/A,N/A,https://bameys.co/,N/A,5915195090
The Local,pub,12.9407272,77.6244407,N/A,N/A,N/A,N/A,5915195099
Carrots,restaurant,12.9388196,77.625775,N/A,N/A,https://www.carrots-india.com/,N/A,5915195103
Over The Top,pub,12.9344948,77.6236101,N/A,N/A,N/A,N/A,5915230905
Fandom Gillys Redefined,pub,12.9333881,77.623589,N/A,N/A,N/A,N/A,5915230912
Myu Bar at Gilly's Redefined,pub,12.9334502,77.623612,N/A,N/A,N/A,N/A,5915230913
Brooks and Bonds Brewery,pub,12.9342194,77.623433,N/A,N/A,N/A,N/A,5915230914
Crawl Street,pub,12.9325612,77.6138214,N/A,N/A,N/A,N/A,5915247698
Indigo XP,pub,12.9328538,77.6140068,N/A,N/A,N/A,N/A,5915247699
Tarbouche,cafe,12.9329338,77.6145578,N/A,N/A,N/A,N/A,5915247700
Gilly's Resto Bar,pub,12.9329953,77.6146513,N/A,N/A,N/A,N/A,5915247701
Sherlocks Pub,pub,12.9342494,77.6160805,N/A,N/A,N/A,N/A,5915247702
Happy Brew,pub,12.9339697,77.6154797,N/A,N/A,N/A,N/A,5915247703
Tilt Gastro Lounge,pub,12.9341449,77.6155709,N/A,N/A,N/A,N/A,5915247704
The Boozy Griffin,pub,12.9344559,77.6159732,N/A,N/A,N/A,N/A,5915247705
House of Commons,restaurant,12.9348404,77.6162173,N/A,N/A,N/A,N/A,5915409397
Juice Junction,restaurant,12.9341641,77.6166913,N/A,N/A,N/A,N/A,5915409400
Hatti Kaapi,cafe,12.9339899,77.6170683,N/A,N/A,N/A,N/A,5915409401
Nasi and Mee,restaurant,12.9350683,77.6292839,"80 Feet Road, Koramangala, Bangalore, 560034",+91 80 4151 3456,https://www.nasiandmee.co.in/,N/A,5915569163
BSR Lassi Packers Shop,restaurant,12.9344393,77.6295345,N/A,N/A,N/A,N/A,5915887963
Bira 91 Taproom,pub,12.9312594,77.6329642,N/A,N/A,N/A,N/A,5915887967
Bistro Claytopia,restaurant,12.9255456,77.6333329,N/A,N/A,N/A,N/A,5915887969
Magnolia,restaurant,12.9260044,77.6332862,N/A,N/A,N/A,N/A,5915887971
Barbeque Nation,restaurant,12.9251513,77.6378065,N/A,N/A,N/A,N/A,5915906217
Laila,restaurant,12.9872641,77.7334337,N/A,N/A,N/A,N/A,5920403846
Majestic Bar & Restaurant,restaurant,12.974151,77.5749138,N/A,N/A,N/A,N/A,5922608008
Hotel Mahalakshmi,hotel,12.9742409,77.575254,N/A,N/A,N/A,N/A,5922608011
MySpace Express Balaji Residency,hotel,12.997393,77.5500353,N/A,N/A,N/A,N/A,5922659262
Sri Devi Lodge,hotel,12.9899117,77.5532573,N/A,N/A,N/A,N/A,5922660391
Sri Durga Grand Veg,restaurant,12.9899111,77.5532211,N/A,N/A,N/A,N/A,5922660392
Aryan Residency,hotel,12.9899326,77.5527397,N/A,N/A,N/A,N/A,5922660396
Yumatos,restaurant,12.9848221,77.7111977,"NCPR Industrial Layout, Seetharampalya, Hoodi Main Road, Bangalore, 560048",N/A,N/A,N/A,5928669348
Brindavan College Canteen,cafe,13.1238209,77.6202417,N/A,N/A,N/A,N/A,5936153686
Brindavan College Bakery,cafe,13.1253521,77.62013,N/A,N/A,N/A,N/A,5936153689
Purani Dilli,restaurant,12.9167208,77.6732764,N/A,N/A,N/A,N/A,5960908739
Nayi Dilli,restaurant,12.9166598,77.6733314,N/A,N/A,N/A,N/A,5960908740
South Inn,restaurant,12.9125709,77.6814162,N/A,N/A,N/A,N/A,5961174122
Cafe Coffee Day,cafe,12.9162445,77.6519142,N/A,N/A,N/A,N/A,5961237643
Nagarjuna,restaurant,12.948404,77.6988272,Outer Ring Road,N/A,N/A,N/A,5963536174
Nakkshatra,bar,12.9484948,77.6987857,Outer Ring Road,+91 99028 22288,N/A,N/A,5963567139
Cafe Coffee Day,cafe,13.1034453,77.5843576,N/A,N/A,N/A,N/A,5964485854
The Chef's Story,restaurant,13.0182739,77.643275,N/A,N/A,N/A,N/A,5964486005
Churrascaria Brazil,restaurant,13.0240792,77.6370348,N/A,N/A,N/A,N/A,5964486007
Zaica Dine & Wine,restaurant,13.0411194,77.624478,N/A,N/A,N/A,N/A,5966255482
Baithaa,restaurant,13.0412239,77.6245156,N/A,N/A,N/A,N/A,5966255484
Budweiser,bar,13.0517267,77.6312426,N/A,N/A,N/A,N/A,5966255488
Chosen Cafe,cafe,13.0610325,77.6420653,N/A,N/A,N/A,N/A,5966255510
Cafe Coffee Day,cafe,13.094978,77.5972765,N/A,N/A,N/A,N/A,5983326231
Indira Canteen,restaurant,13.0260907,77.5849835,N/A,N/A,N/A,N/A,5983371030
Cafe 916,cafe,12.9084069,77.6837867,N/A,N/A,N/A,N/A,5983526474
Hotel Tanish,restaurant,12.9156309,77.6468534,"13th Cross Road, Bangalore, 560102",N/A,N/A,N/A,5984919168
Prabhakar's,cafe,12.8939257,77.6011614,"Bengaluru, 560076",N/A,N/A,N/A,5995079072
Yellow Submarine,restaurant,12.8976051,77.5997,N/A,N/A,N/A,N/A,5995081003
Raata,restaurant,12.997555,77.5445911,N/A,N/A,N/A,N/A,6017445198
Empire,restaurant,12.9977118,77.5467135,N/A,N/A,N/A,N/A,6017445199
ਨਿਉੁੂ ਮਸਤ ਪੰਜਾਬੀ,restaurant,13.0853623,77.634757,N/A,N/A,N/A,N/A,6033054486
Third Wave,cafe,12.978657,77.6452907,Chinmaya Mission Hospital Road,N/A,N/A,N/A,6063102085
Xoox Brewmill,restaurant,12.9354619,77.6150961,80 Feet Road,N/A,N/A,N/A,6067927667
Jayanagar Thindi Mane,restaurant,12.9233543,77.5850596,"36th Cross Road, Jayanagar, Bengaluru, 560041",N/A,N/A,N/A,6072228712
Zak Cafe,cafe,12.8989205,77.5888391,N/A,N/A,N/A,N/A,6072894766
Kakal Kai Ruchi,restaurant,12.9007694,77.5872749,"18th cross road, Bangalore, 560078",N/A,N/A,N/A,6072907744
Paani kum Chai,cafe,12.9004635,77.5857728,"24th Main Road, Bangalore, 560078",N/A,N/A,N/A,6073775977
Once In Nature (Organic Cafe),cafe,12.9001446,77.5859196,"24th Main, JP Nagar, 5th phase",N/A,N/A,N/A,6074032575
Unnamed Spot,cafe,12.921855,77.6719953,N/A,N/A,N/A,N/A,6076100927
Hotel Sankaranarayana Tiffanes,restaurant,12.9001036,77.585916,"24th Main Road, Bangalore, 560078",N/A,N/A,N/A,6079457673
MDP Coffee House,restaurant,12.9217794,77.5852464,N/A,N/A,N/A,N/A,6080243881
Dizzy Resto Bar,pub,12.9674384,77.7147179,N/A,N/A,N/A,N/A,6088214800
Imperio hotel,restaurant,12.9622817,77.7165739,N/A,N/A,N/A,N/A,6114925247
Chai Point,cafe,12.9642256,77.7128475,N/A,N/A,N/A,N/A,6114925935
The Tiffin Express,restaurant,12.9367615,77.6276835,N/A,N/A,N/A,N/A,6124618695
Treebo Hotel Worldtree Bellandur,hotel,12.9259979,77.6708823,N/A,N/A,N/A,N/A,6169813971
Kerala Mess,restaurant,13.0278016,77.6310134,N/A,N/A,N/A,N/A,6175812290
Local Cafe,cafe,13.0279504,77.6305051,N/A,N/A,N/A,N/A,6175824245
Marusa Food Family Restaurant,restaurant,12.9712219,77.6943085,N/A,N/A,N/A,N/A,6201924576
Moritz,restaurant,12.9186447,77.6707111,N/A,N/A,N/A,N/A,6204931244
Punjabi Rasoi,restaurant,12.9098429,77.6857975,N/A,N/A,N/A,N/A,6205509775
Sarjapura Social,restaurant,12.9098869,77.6855406,N/A,N/A,N/A,N/A,6205576497
New Sagar Hotel,restaurant,12.9585898,77.5392625,N/A,N/A,N/A,N/A,6209428549
Arogya Ahaara Takeaway,restaurant,12.9180605,77.6378597,"13th Main Road,jakkasandra, 1st Block Koramangala, 5th Sector,HSR Layout, Bengaluru, 560034",N/A,N/A,N/A,6209860334
Unnamed Spot,restaurant,12.9820349,77.7087096,N/A,N/A,N/A,N/A,6216303181
BierGarten Brewery & Kitchen,pub,12.9824221,77.7086483,"Kundalahalli Main Road, Bengaluru, 560048",N/A,N/A,N/A,6216304209
Biryani Paradise,restaurant,12.9816022,77.6970228,N/A,N/A,N/A,N/A,6219202473
New Udupi Garden,restaurant,12.9785438,77.7111721,N/A,N/A,N/A,N/A,6235809888
Lalithamahal,hotel,12.9716633,77.5726981,N/A,N/A,N/A,N/A,6240954285
Salvadores,restaurant,12.973506,77.6113148,N/A,080 49653492,N/A,N/A,6246844931
Vyshali Food Corner,restaurant,12.9611012,77.5887564,N/A,N/A,N/A,N/A,6248981887
Unnamed Spot,restaurant,13.0002762,77.5500211,N/A,N/A,N/A,N/A,6284075469
Sattvik Udupi Uphar,restaurant,12.9056713,77.6039543,N/A,N/A,N/A,N/A,6298960985
Cafe Coffee Day,cafe,12.9055794,77.6052372,N/A,N/A,N/A,N/A,6298964736
Swiss Cream,cafe,13.0632918,77.5910715,N/A,N/A,N/A,N/A,6298970281
Kalpavruksha,restaurant,12.9035992,77.6019963,N/A,N/A,N/A,N/A,6298973771
Sri Gajanana Juice Center,restaurant,12.9603202,77.7172283,N/A,N/A,N/A,N/A,6299411988
Empire Restaurant,restaurant,12.9020427,77.5857467,N/A,N/A,N/A,N/A,6338071472
Kakal Kai Ruchi,restaurant,12.8973677,77.5858738,"JP Nagar 6th Phase, JP Nagar",N/A,N/A,N/A,6341376490
Cafe Coffee Day,cafe,12.8957489,77.599975,N/A,N/A,N/A,N/A,6351596280
Canteen NLSIU,restaurant,12.9552984,77.5171196,N/A,N/A,N/A,N/A,6355866004
Oota Bangalore,restaurant,12.9823957,77.7217131,"5B Road, Bengaluru",+91 080 45217761,https://oota.in/,hospitality@total-environment.com,6374363820
iSiri Cafe,restaurant,12.8832343,77.6075065,N/A,+9199454 75540,http://www.isiricafe.com/,N/A,6378793984
Academic Cafeteria,cafe,13.0712071,77.5806832,N/A,N/A,N/A,N/A,6380870463
Fab Hotel,hotel,12.9648679,77.7016525,N/A,N/A,N/A,N/A,6389221458
1311 Restaurant,restaurant,12.9699627,77.6415269,"100 Feet Road, Bangalore, 560038",N/A,N/A,N/A,6393878845
Pulimanchi,restaurant,12.9806794,77.6405105,N/A,N/A,N/A,N/A,6397870986
Portland,restaurant,12.9702258,77.6146582,N/A,N/A,N/A,N/A,6398517993
Madhu Lodge,hotel,12.9711847,77.5763869,B.V.K. Iyengar Road,N/A,N/A,N/A,6418988788
Udupi Sri Krishna Bhavan,restaurant,12.9716342,77.5741018,"Balepet Road, 560053",N/A,N/A,N/A,6419145385
Punjabi Rasoi,restaurant,12.9812549,77.6405264,"100 Feet Road, Indiranagar, Bangalore, 560038",N/A,N/A,N/A,6422664985
Sri Alok Park Veg,restaurant,12.9880617,77.7339646,N/A,N/A,N/A,N/A,6448154191
Celestial Heights,hotel,12.9340481,77.5344673,"Outer Ring Road, Bengaluru, 560085",N/A,N/A,N/A,6449208762
Hotel Bangalore Gate,hotel,12.9735807,77.5794876,"Kempe Gowda Road, Bangalore, 560009",+91-9945333999,https://www.hotelbangaloregate.com,book@hotelbangaloregate.com,6487165544
Hotel Sanman,restaurant,12.977562,77.5744205,N/A,N/A,N/A,N/A,6487165548
Udupi Upachar,restaurant,12.9904646,77.5505346,N/A,N/A,N/A,N/A,6487165551
Vidya Cafe,cafe,12.9123405,77.5913841,N/A,N/A,N/A,N/A,6491957990
Mood for Food,cafe,12.9696336,77.6489861,N/A,N/A,N/A,N/A,6497014280
Savoury Express,restaurant,12.9686909,77.6486916,N/A,N/A,N/A,N/A,6497017194
Bharatiya Jalpan,restaurant,12.9687696,77.6416126,N/A,N/A,N/A,N/A,6497032492
Chai Darbar,restaurant,12.9718326,77.6798268,N/A,N/A,N/A,N/A,6497594127
Kerala Kitchen,restaurant,13.0037091,77.6226122,Hutchins Road,9886848987,N/A,N/A,6499750801
Hatti Kaapi,cafe,13.0112702,77.5556794,"Upper Ground Floor, Orion Mall, Dr. Rajkumar Road, Bangalore",N/A,www.hattikaapi.in,N/A,6542893133
Chai Point,cafe,13.0116766,77.5556861,N/A,N/A,N/A,N/A,6542893134
Cookie Man,cafe,13.0110494,77.5549485,"Upper Ground Floow, Orion Mall, Dr. Rajkumar Road, Bangalore",N/A,https://cookiemanindia.com/,N/A,6542893146
Bombay Brasserie,restaurant,13.0108052,77.5554043,N/A,N/A,N/A,N/A,6542893147
Geist Brewing Taproom,pub,13.0115956,77.5553917,"Upper Ground Floor, Orion Mall, Dr. Rajkumar Road, Bangalore",N/A,https://www.geist.in/,N/A,6542893148
Hotel Akshaya Non Veg,restaurant,12.9977484,77.5473746,N/A,N/A,N/A,N/A,6546848148
Devi Upahara,restaurant,12.9636997,77.5923663,"Chidananda Maharashi Ashram Road, Bengaluru, 560027",N/A,N/A,N/A,6552306254
eat.fit,restaurant,12.9751224,77.6040068,N/A,N/A,N/A,N/A,6584009915
Brik Oven,restaurant,12.9747264,77.6053204,N/A,N/A,N/A,N/A,6584009921
Chai Point,cafe,12.974665,77.6066507,N/A,N/A,N/A,N/A,6584009931
Coast II Coast,restaurant,12.9746251,77.6073769,N/A,N/A,N/A,N/A,6584009934
saatvikk,restaurant,12.9743644,77.607851,N/A,N/A,N/A,N/A,6584009940
Tea Trails,cafe,12.9729301,77.6074769,N/A,N/A,N/A,N/A,6584009960
Frozen Bottle,cafe,12.9728288,77.607387,N/A,N/A,N/A,N/A,6584009961
Monarch Hotel,hotel,12.9727609,77.6073763,N/A,N/A,N/A,N/A,6584009963
"Champaca Bookstore, Library & Cafe",cafe,12.9873463,77.5959886,"Edward Road, Bengaluru, 560052",+91 93536 08989,https://www.champaca.in/,hello@champaca.in,6594341985
Chai Point,cafe,12.9360247,77.7211769,N/A,N/A,N/A,N/A,6599098045
Udaan,restaurant,12.9116699,77.643421,N/A,N/A,N/A,N/A,6601884724
Nandini Milk Parlor,cafe,12.9138994,77.5374377,N/A,N/A,N/A,N/A,6611728376
The Black Pearl,restaurant,12.9392131,77.6947005,N/A,N/A,N/A,N/A,6613030600
New Shanthi Sagar,restaurant,12.9860978,77.5543504,"12th Main Road, Bangalore, 560010",N/A,N/A,N/A,6646295302
Unnamed Spot,restaurant,13.0286581,77.5436007,N/A,N/A,N/A,N/A,6654524748
Nandanam,restaurant,12.876884,77.6392801,N/A,7338446609,N/A,N/A,6657724259
Sri Krishna Grand,restaurant,12.8743782,77.6405809,N/A,N/A,N/A,N/A,6658119308
FAB cafe,cafe,12.8744332,77.6470699,N/A,N/A,N/A,N/A,6658580092
Oye Punjab Resturant,restaurant,12.8787352,77.6367386,N/A,N/A,N/A,N/A,6662095297
Magic Oven,cafe,12.8777101,77.6387217,N/A,N/A,N/A,N/A,6677334945
Majestic Hotel,restaurant,12.9774153,77.5744736,N/A,N/A,N/A,N/A,6681215510
Cafe Mor'ish,cafe,12.9659363,77.6035702,N/A,N/A,N/A,N/A,6681215529
Al-Taj Restaurant,restaurant,12.9899287,77.5529918,N/A,N/A,N/A,N/A,6681254107
by 2 coffy,cafe,12.9869192,77.5562131,N/A,N/A,N/A,N/A,6681254112
Justbe Resto Cafe,restaurant,13.0071836,77.5794783,"13th Cross, Sadashiva Nagar",+91 80 48538672,https://www.justbeyou.in,N/A,6690499039
Punjabi Khanna,restaurant,12.949846,77.715934,N/A,N/A,N/A,N/A,6690503516
Lassi Corner,cafe,12.9512385,77.7154097,"SAi Baba Temple Road, Bangalore, 560037",N/A,N/A,N/A,6690503527
Sura Whine Shop,bar,12.9504896,77.7156859,"Sai Baba Temple Road, Bangalore, 560037",N/A,N/A,N/A,6690503528
Eatoz,restaurant,12.9504428,77.7156939,"Sai Baba Temple Road, Bangalore, 560037",08040955733,N/A,N/A,6690503529
Energizer,cafe,12.9502438,77.7155138,"Sai Baba Temple Road, Bangalore, 560037",N/A,N/A,N/A,6690503530
OYO 13120 Ambrosia,hotel,12.949846,77.715858,"Saii Baba Temple Road, Bangalore, 560037",N/A,N/A,N/A,6690507098
Nila Bhima Restaurant;,restaurant,12.9491647,77.7161846,"Sai Baba temple Road, Bangalore, 560037",N/A,N/A,N/A,6690509588
Nisarga,restaurant,12.9835262,77.5942425,"Infantry Road, Bengaluru",N/A,N/A,N/A,6698387555
Kaapi Right,cafe,12.9822733,77.6392502,N/A,N/A,N/A,N/A,6702708923
Ambur Biriyani,restaurant,12.9822477,77.6389715,N/A,N/A,N/A,N/A,6702711742
Devi Sri Juice and Condiments,restaurant,12.9420698,77.6280215,N/A,094677 66383,N/A,N/A,6755811686
Udupi Athithiya,restaurant,12.9255829,77.6762661,"Bellandur Main Road, 560103",N/A,N/A,N/A,6761308488
Holiday Inn Express,hotel,13.0251512,77.548137,Railway Parcel Road,N/A,N/A,N/A,6761441048
Dal Baati Corner,restaurant,12.9716726,77.6573587,N/A,N/A,N/A,N/A,6771722354
Plantain Leaf,restaurant,12.9718144,77.6548499,N/A,N/A,N/A,N/A,6771722357
Biriyani Zone,restaurant,12.9733672,77.6783788,N/A,N/A,N/A,N/A,6771722369
Mylari-Inn,restaurant,13.066438,77.5969948,N/A,N/A,N/A,N/A,6779117312
Brother Barley Brewing Company,pub,12.9121766,77.6368606,N/A,N/A,N/A,N/A,6782802496
Radisson City Center,hotel,12.9764637,77.6196256,N/A,N/A,N/A,N/A,6788643755
Arabian Restaurant,restaurant,13.0189687,77.5575829,N/A,N/A,N/A,N/A,6794727082
Hotel Vande Matharam,restaurant,13.010724,77.5502667,N/A,N/A,N/A,N/A,6794780737
Sangam,restaurant,13.0140978,77.5542326,N/A,N/A,N/A,N/A,6794794200
Jetlag,pub,13.0122579,77.5541209,N/A,N/A,N/A,N/A,6794798811
ASEAN - On The Edge,restaurant,12.9754648,77.6050615,"Mahatma Gandhi Road, Bengaluru, 560001",+91 8025136611,N/A,N/A,6795544734
Andhra biryanis,restaurant,12.9832816,77.7335602,Next left to ITPL back gate,N/A,N/A,N/A,6795662019
California Burrito,restaurant,12.9816457,77.6968724,N/A,N/A,N/A,N/A,6805721261
Hassan Iyenger Bakery,restaurant,13.0039628,77.5507974,N/A,N/A,N/A,N/A,6807501871
stories,restaurant,13.0080788,77.5489767,N/A,N/A,N/A,N/A,6808228304
Unnamed Spot,hotel,12.9372838,77.6196276,N/A,N/A,N/A,N/A,6808473960
Sree Ganesha Juice And Ice Cream,hotel,13.0695006,77.5039562,N/A,N/A,N/A,N/A,6809760926
Rolls Rice Cafe,cafe,12.9251181,77.498842,N/A,N/A,N/A,N/A,6815596324
Brew Kings,pub,12.9264213,77.500273,"Mysore Road, Bengaluru, 560056",N/A,https://brewkingsbangalore.com/,N/A,6815596343
Green Theory,restaurant,12.9683503,77.6027151,"Convent Road, Indiranagar, Bengaluru, 560025",+91 8861435956,https://www.greentheory.in/,info@greentheory.in,6819880190
Lavonne Café,cafe,12.9669254,77.6368937,"3rd Cross Road, Bengaluru, 560071",N/A,https://lavonne.in/,info@lavonne.in,6832288685
Ayodhya vihar,restaurant,12.9687494,77.6492656,Jeevan Bheema Nagar Main Road,N/A,N/A,N/A,6834046687
Tibet Kitchen,restaurant,13.0241609,77.7063349,N/A,N/A,N/A,N/A,6849360686
Udupi Brahmashree,restaurant,13.0370574,77.5896455,N/A,N/A,N/A,N/A,6856463614
Udupi Park Inn,restaurant,13.0351773,77.5890219,N/A,N/A,N/A,N/A,6856463615
De Grand,restaurant,13.0663312,77.6402789,N/A,N/A,N/A,N/A,6857394484
Beijing Bites,restaurant,13.0725613,77.6024947,N/A,N/A,N/A,N/A,6857427253
Pataka Mannar's,restaurant,12.9342412,77.5828783,3rd block,N/A,N/A,N/A,6859406244
Sendhoor Coffee,restaurant,12.9822473,77.6390337,N/A,N/A,N/A,N/A,6892877471
Le Bistro,restaurant,12.9718776,77.5962988,"Vittal Mallya Road, Bengaluru, 560001",N/A,https://www.oakwoodasia.com/,N/A,6898530486
Coffee House,cafe,12.9349174,77.5367638,N/A,N/A,N/A,N/A,6899554638
Addiction,restaurant,12.9586968,77.53347,"Chord Road, Bengaluru, 560040",+919538172727,N/A,N/A,6927679728
Cafe Coffee Day,cafe,13.0355929,77.6285283,Outer Ring Road,N/A,N/A,N/A,6948470987
Eastwind (Delicious Biryani),restaurant,12.9366068,77.5176248,N/A,N/A,N/A,N/A,6952164915
Thalassery,restaurant,13.0194926,77.6369287,N/A,N/A,N/A,N/A,6956587094
Moriz,restaurant,13.0189238,77.6367836,N/A,N/A,N/A,N/A,6956588689
Dindigul Thalapakkatti,restaurant,12.9121078,77.6379727,17th Cross Road,+91 80 4378 1500; +91 78258 90008,N/A,N/A,6959716598
Hatti Kaapi,cafe,12.9284055,77.5816846,N/A,N/A,N/A,N/A,6968692485
New Brindavan Hotel,hotel,13.0076876,77.6836853,ITI Colony,N/A,N/A,N/A,6991702678
Sharief Bhai,restaurant,12.9811972,77.6368727,N/A,N/A,N/A,N/A,7013311585
Udupi Upahar,restaurant,12.8901826,77.6397297,Hosur Road,N/A,N/A,N/A,7016516842
BNG Dining,restaurant,12.9314962,77.609838,N/A,7259452829,N/A,N/A,7035372785
Upahara Darshini,restaurant,12.9288786,77.5837575,Bengaluru,N/A,N/A,N/A,7035947782
Farzi Cafe,restaurant,12.9720385,77.5956455,N/A,N/A,N/A,N/A,7037768785
New Ambur Biriyani,restaurant,12.9549086,77.5857588,N/A,N/A,N/A,N/A,7043229688
Hotel Nandeshwara Lunch Home,restaurant,12.9554304,77.585944,N/A,N/A,N/A,N/A,7043255185
Peace Restaurant,restaurant,12.9620164,77.5978486,N/A,N/A,N/A,N/A,7043992185
NuTy Central Kitchen,restaurant,12.8776064,77.6449397,"Aishwarya Crystal Layout, Bengaluru, 560068",N/A,N/A,N/A,7046466599
Sri Raghavendra Upaahar,restaurant,12.9681659,77.5292945,N/A,N/A,N/A,N/A,7059752703
Paris Panini,restaurant,12.9702706,77.6446231,12th Main Road,N/A,N/A,N/A,7074561086
Gangotri,restaurant,12.9684181,77.5324474,N/A,N/A,N/A,N/A,7079728383
Pappu Chaiwala,cafe,12.913213,77.6445226,N/A,N/A,N/A,N/A,7085464942
Rebarbiq,restaurant,12.9123452,77.6425923,N/A,N/A,N/A,N/A,7085465358
Lassi Treat,cafe,12.9163542,77.6449309,N/A,N/A,N/A,N/A,7085470153
Aurum Brew Works,pub,12.9107458,77.6856277,N/A,N/A,N/A,N/A,7085477838
Barbeque Nation,restaurant,12.9092185,77.687404,N/A,N/A,N/A,N/A,7085480609
Raidan Restaurant,restaurant,12.9941666,77.6103415,N/A,N/A,N/A,N/A,7087593367
Sindhoor,restaurant,12.8834749,77.550013,Kanakapura Road,N/A,N/A,N/A,7105191687
Kakkal Kai Ruchi,restaurant,12.8864483,77.5661623,"Amruth Nagar Main Road, 560062",N/A,N/A,N/A,7106702479
Sri Racha,restaurant,12.970504,77.6449169,N/A,N/A,N/A,N/A,7110589921
Sanchez,restaurant,12.9704504,77.6449169,N/A,N/A,N/A,N/A,7110589922
Mangalore Kabab Korner,restaurant,12.9728026,77.5284941,N/A,N/A,N/A,N/A,7112491585
Samudra,restaurant,12.9761897,77.5331156,N/A,N/A,N/A,N/A,7112539085
Brahmi Ruchi,restaurant,12.9664596,77.5344276,N/A,N/A,N/A,N/A,7115980786
Udupi Aruna Grand,restaurant,12.9665005,77.5343128,N/A,N/A,N/A,N/A,7115980787
South spicy bites,restaurant,12.9662613,77.5350611,N/A,N/A,N/A,N/A,7116375085
Kabab Souq,restaurant,12.9722044,77.6797193,N/A,N/A,N/A,N/A,7120241070
A Naidu's Ootada Mane,restaurant,12.9825676,77.6393698,N/A,N/A,N/A,N/A,7122031685
Karavali Grand,restaurant,12.9585512,77.5253725,N/A,N/A,N/A,N/A,7125698286
Kesariya,restaurant,12.9066049,77.5896205,Bangalore,N/A,N/A,N/A,7126122233
