Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
Kusuma Hospital,hospital,12.9420124,77.5506918,"237/37 Nagendra Block, 50ft Road, 10th Main Rd, Srinagar, Banashankari bangalore 560050",080 2642 1177,,,4446900247
Bharath Medicals,pharmacy,13.0082692,77.5441674,"27/A 6th A Main, Mahalakshmi Layout, 2nd Stage bangalore 560086",080 2359 8348,,,4446903358
Lions Airport City Medicals,pharmacy,12.9557846,77.7050853,103p Munnekolala Varthur Road bangalore 560037,+9190604 48812,,,4446905132
Trinetraalaya Eye Care and Surgical Centre,clinic,12.943838,77.5537472,"22/2 13th Main Srinagar, Banashankari bangalore 560050",080 2599 0004,,,4446905394
Ring Road Hospital,hospital,12.9274553,77.5516293,"165 1st Main Road, Kathreguppe Cross Road, Kathreguppe, Banashankari 3rd Stage Bangalore 560085",080 2679 7040,,,4446907220
Pulse Multispecialty Hospital,hospital,12.9389007,77.5438808,"5/8/1 20th Main Road, Muneshwara Block, Girinagar, 1st phase Girinagar, Kadavanthra, Banashankari bangalore 560085",080 2672 4466,,,4446907712
Surya Galaxy Hospital,hospital,12.9316792,77.5450887,"103,994 ,2nd Main,1st Block,4th Phase,Kathriguppe,BSK 3rd Stage, Water Tank Road, Banashankari bangalore 560085",080 2642 1051,,,4446909294
Sri Srinivasa Clinic,clinic,12.9263669,77.5546536,"62/1 4th Main Road, Chennamanakere Achukatte, BSK 3rd Stage, Banashankari bangalore 560085",+9198450 26791,,,4446911787
Sri Durga Medicals,pharmacy,13.0120076,77.629801,"Immadihalli Main Rd, Vinayaka Layout, Whitefield bengaluru 560066",+9198456 19107,,,4446912425
Shakti Medicals & Generals,pharmacy,12.9383428,77.5598834,"786 10th Main, BSK 1st Stage, Banashankari Stage 1, Banashankari, bangalore 560050",080 2667 4045,,,4446915143
Wellness Ever,hospital,12.9593576,77.7461682,#183 Whitefield Main Road Bengaluru 560066,095919 89220,https://wellnessever.com/,,4446915481
Hair Loss Treatment in Bangalore - Hairline International,hospital,12.9566858,77.7419283,"32 MCC Tower, Opposite Sigma Tech Park, Varthur Kodi, Varthur Main Rd, Ramagondanahalli, Whitefield Bengaluru 560066",091488 74972,hairline.in,,4446919794
MedPlus,pharmacy,12.9700147,77.7334952,"#669 1st A Main Rd, Whitefield bangalore 560066",085536 54002,,,4446921910
Apollo Pharmacy,pharmacy,12.9383175,77.5549076,"207 7th Main, Near Panchami Chats, 80 Feet Rd, Banashankari Stage I, Srinivasnagar, Banashankari Bangalore 560050",080 2295 7428,https://apollopharmacy.in/,,4446923444
Surya Diagnostics and Health Services,hospital,12.9242825,77.6170883,"#1478/1 Hosur Road, Madiwala, Venkateshwara Layout, Sadduguntepalya Bangalore 560029",080 2552 6667,,,4446924573
add-on Scans & Labs,laboratory,12.911704,77.6817197,"#5 MGR Complex, Sarjapur Road Bangalore 560035",080 4225 5500,https://addonhealthcare.com/,,4446926802
New Life Hospital bangalore,hospital,12.9967611,77.7591252,"Opposite Whitefield Railway Station, Kadugodi Bangalore 560067",080 4954 0540,https://newlifehospital.in/,,4446938197
Central Lab,pharmacy,12.9644242,77.5968789,Lalbagh Road Bangalore 560025,+9180 222 37370,,,4446962739
Isha Diagnostics,pharmacy,13.0058891,77.571338,"311 16th Cross, Sampige Road, bangalore 560003",8023562111,https://ishadiagnostics.com/,,4446967197
Kanva Diagnostics,pharmacy,12.9869612,77.5602264,"2/10 Dr Rajkumar Rd, 4N Block bangalore 560010",+9180 2313 3840,https://kanvadiagnostic.com/,,4446968478
Rajkumar Diagnostics,pharmacy,13.0192775,77.5968129,"76 14th Cross Rd, Thimaiah Garden, Devara Jeevanahalli bangalore 560032",+919538244420,,,4446970715
Nisarga Ayurvedic Medicine Research Centre,pharmacy,12.9469375,77.5981349,"466/1 10th Main, 13th Cross, Near-Brand Factory, Wilson Garden Bangalore 560027",+9180 2212 6994,,,4446974323
Mahaveer medicals,pharmacy,12.9360789,77.5601504,"47/1 11th Cross, Ashok Nagar, Near-Vidya Peeta Circle, Banashankari 1st Stage bangalore 560050",+91 80 2242 7245,,,4446978212
Upadhya Ayurveda Bhandara,pharmacy,12.9258133,77.5936851,"# 1333 26th Main Road, 4th Block, Jayanagar Bangalore 560041",080 2663 9321,,,4446978240
Prashanth Pharma,pharmacy,12.9348997,77.573964,rajajinagar Bangalore 560010,8022512593,,,4446980627
Dr. Suresh's Dia Care,pharmacy,12.9853927,77.5383552,"723/B 11th Main Rd, 3rd Block, Rajaji Nagar Bangalore 560010",+91 80 2338 2867,drsureshdiacare.com,,4446983284
Unnamed Medical Location,pharmacy,12.9857599,77.5386584,Bengaluru,,,,4446985998
Amrutha Medicals,pharmacy,12.9851133,77.5390188,"403 Dr. Rajkumar Road, 6th Block, 80 Feet Rd, 4th Block, Ramchandrapuram Bangalore 560010",+91 80 2311 7929,,,4446985999
Star Homeopathy,pharmacy,12.9267767,77.5838359,"#771 34th Cross Road,  4th Block, Jayanagara Jaya Nagar bangalore 560011",+9191009 60066,https://www.starhomeo.com/,,4446986134
Sridhar Medicals,pharmacy,12.9877039,77.5530939,"13 ,2nd Main Rd, Malleshwaram bangalore 560003",080 2336 3765,,,4446986158
Himalaya Health Care,pharmacy,12.9255939,77.5861537,"# 49 34th Cross Road, 34th T Block East, Pattabhirama Nagar Bangalore 560041",080 2244 0364,https://www.himalayawellness.com/,,4446987269
Health Shopee by Manjushree Medicals,pharmacy,12.9985585,77.5476618,"2941/5, Mahakavi Kuvempu Road, 2nd Stage, Rajajinagar bangalore 560010",+91 98861 14333,,,4446987473
Lifeken Medicines,pharmacy,12.9231418,77.590042,"#1524/29 36 A Cross Road, 4th T Block East, Jayanagara Bangalore 560069",080 2295 6229,,,4446991305
Sri Swaraj Medicals,pharmacy,12.9385698,77.5531314,"415/A 12th Main Road, Bank Colony Circle, Beside NIIT, BSK 1st Stage, 80 Feet Rd, Banashankari Bangalore 560050",+9198864 58232,,,4446992064
Sri Srinivasa Medicals,pharmacy,13.0216774,77.5927881,"16 RT Nagar Main Road bangalore 560032,",+91 80 2353 5499,,,4446992566
Ragavs Diagnostics And Research Centre Private Limited,clinic,12.9306698,77.5812807,"# 14, 27th Cross, 4th Block, Jayanagar Bangalore 560011",080 2653 1556,,,4446993672
Venkateshwara Medicals,pharmacy,13.0053426,77.5542101,"Subramanyanagar,2 bangalore 560010,",+9196327 00311,,,4446994840
Malathi Polyclinic,clinic,12.9384167,77.5572651,"281/B 1st Floor, 10th Main, 2nd Block, Srinivas Nagar, Near Ayyappaswamy Temple, Banashankari Stage I, Banashankari Bangalore 560050",080 2660 3366,malathipolyclinic.com,,4446999694
Nandhi Medicals,pharmacy,12.9887964,77.5555474,"2/835/64/1, 4th Block, Rajaji Nagar Bangalore 560010",+9180 2314 5334,,,4446999695
Clumax Diagnostics,clinic,12.9341676,77.5837638,"#68/150/3;68 9th Main Road, 3rd Block, Jaya Nagar;9th Main Road Bangalore 560011",080 3305 1953;+91 80 49067777,https://www.medall.in/,,4447001526
Ayushman Ayurvedic therapy centre,hospital,12.9946163,77.6023871,"62 Millers Rd, Cantonment Railway Quarters bangalore",+91 95356 68668,ayushmanayurvedic.com,,4447003711
Kottakkal Arya Vaidya Shala,clinic,13.0082375,77.566471,"5/3 margosa 18th Cross, Malleswaram Bangalore 560003",+91 80 2346 2358,https://www.aryavaidyasala.com/,,4447006769
Megha Medicals,pharmacy,13.0026859,77.5738983,"40 12th Cross, Kodandarampura, Near-Prasidh Clinic, Malleshwaram Bangalore 560003",080 2334 7034,,,4447006919
Sun Diagnostic Laboratory,clinic,12.9207711,77.5867591,"#650 14 Main, 4th T Block East, Pattabhirama Nagar, Jayanagara Bengaluru 560041",080 4095 9529,,,4447006972
Sunrise Diagnostics,clinic,12.926767,77.5965015,"32nd ""E"" Cross 28th Main Road, 4th T Block East, Jayanagara Jaya Bangalore 560041",081529 44944,,,4447007998
Janhavi Medicals Malleshwaram,pharmacy,13.0019448,77.5716235,"42 Vyalikaval, 2nd Main, Opposite-Rajesh Hotel, Sadashiv Nagar Bangalore 560003",080 2336 6503,,,4447007999
K C G Pharma And Generals,pharmacy,13.0020076,77.5713914,"17 1, 3rd Cross Rd, Malleshwaram Bangalore 560003",094485 11024,,,4447009028
Pristine Hospital,hospital,12.9984229,77.5403887,"877 Dr. Modi Hospital Road, 2nd stage extension Bangalore 560010",+9180 4135 4444,pristinehospitals.com,,4447009524
Sunrise Diagnostic Laboratory,pharmacy,12.9302815,77.5467741,"56 BMS Plaza, First Floor, Opposite Kathriguppe Water Tank, 3rd Cross Rd, 1st Block, Banashankari 3rd Stage, Banashankari, bangalore 560085",+9189710 01078,,,4447009759
Mera Health Care Private Limited,clinic,13.0081626,77.5645162,"83/87 , Soundarya Apartment, 5, Malleshwaram Bangalore 560003",080 2331 7521,,,4447010696
Anand Diagnostic Laboratory,clinic,13.0034429,77.6629393,"#141 3rd main, Kasturi Nagar, East of NGEF Layout, Kasturi Nagar Bangalore 560043",080 2545 1202,https://www.anandlab.com/,,4447012972
Sri Vinayaka Hospital,hospital,12.9575029,77.5276466,1222 14th Main Road Bangalore 560040,080 2339 8062,,,4447013195
Medall Clumax Diagnostics,pharmacy,13.005882,77.5761593,"Gayathri Devi Park Extension, Kodandarampura bangalore 560003",+9180 4933 7777,https://www.medall.in/,,4447013196
Diabetacare,pharmacy,12.9398696,77.6257338,"914 Venkateshwara Complex, 80 Feet Main Road, 6th Block, Venkappa Garden, Koramangala, Venkappa Garden, Ejipura bangalore 560095",+9180679 19191,https://diabetacare.com/,,4447013605
Shreyaas Diagnostics,clinic,12.9322647,77.5890953,"#79 4th Cross LIC Colony, KV Layout, Jayanagara Bangalore 560011",080 2664 2106,,,4447013606
Shathayu Ayurveda Wellness Centre,hospital,12.9573897,77.5276882,14th Main Road Bangalore 560040,+91 8040999110,,,4447015118
Apollo Diagnostics,clinic,12.937327,77.6240168,"668/A 17th C main, 6th Block, Near Koramangala Club, Koramangala, 6th Block, Koramangala Bangalore 560034",+9180 4162 4433,https://apollowhitedental.com/,,4447017356
Excel Diagnostics,pharmacy,12.9217959,77.6337167,"358/1-10 7th Cross, Venkatapura Main Rd, 1st Block Koramangala, HSR Layout 5th Sector bangalore 560034",+9180 2550 0182,,,4447018763
Pathocon Diagnostics,pharmacy,13.0064642,77.5488867,"1st 'R' Block, Near Mahalakshmi Layout Entrance bangalore 560010",+9180 2347 6990,https://www.pathocondiagnostics.com,,4447018781
Bombay Surgicals,clinic,12.930019,77.584183,"#348 9th Main Road, 4th Block, Jayanagara Bangalore 560011",+919739986012,,,4447020600
Shri Vishnu Ent Speciality Center,hospital,13.0226079,77.4748015,138 NICE Peripheral Ring Road bangalore 560050,+91 80 2672 4211,,,4447020601
Prakash Medicals,pharmacy,12.9730389,77.6468244,"3038 HAL 2nd Stage, Indira Nagar, 80 Feet Road, Next To Bata Showroom BENGALURU 560038",+9194491 59625,,,4447025390
Anand Diagnostic Laboratory,pharmacy,12.9301422,77.6231727,"677 16th main, 3rd Block, Koramangala, Bengaluru Bangalore 560034",080 2550 4207,https://www.anandlab.com/,,4447025891
Hospital Sharavathi,hospital,12.9594984,77.5275515,"1133/f 30 Service Road Rpc Layout Vijaynagar, Chandra Layout Bangalore 560040",+918023300222,,,4447072265
Ruth Medicals,pharmacy,12.9317312,77.6230979,"Koramangala BDA, 6th B Cross Road, Koramangala 3 Block, Koramangala Bangalore 560034",+9180 2553 7424,,,4447072622
Arogya Kendra,hospital,12.9735891,77.5443283,"Adichunchangiri Shopping Complex Adichunchangirishpgcplx Vjyngrb40 Vijaynagar, Attiguppe Bangalore 560040",+918023400463,,,4447072624
The Family Doctor Malleswaram,hospital,13.0029689,77.5526666,10A Crossroad bangalore 560010,+9180 2337 6262,https://thefamilydoctor.co.in/,,4447073029
Venkat Charmalaya,hospital,12.9644231,77.5333324,"3437 7 Subbanna Garden Vijaynagar, Attiguppe Bangalore 560040",+918023392788,,,4447075424
Maxwell Pharma,pharmacy,12.9340694,77.625222,"BDA Complex, Koramangala 4th Block, Koramangala Bengaluru 560034",+9180 2553 1177,,,4447075923
V Care Medical Systems P Ltd,hospital,12.9787049,77.5403581,"30/2 S V Complex Magadi Main Vijaynagar, Magadi Road Bengaluru",+918023110651,,,4447076167
Manasa Hospital,hospital,12.968821,77.5246297,Nagarabhavi Road Bangalore 560040,+918023104640,https://manasa.in/,,4447076314
Roots Advanced Hair Transplant Center,pharmacy,13.0022281,77.5739218,"16 12th cross, Palace Guttahalli main road, Malleshwaram Bangalore 560003",+9194821 66333,https://rootshairclinic.com/,,4447076790
Saikrupa Hospital For Women's and Surgical Centre,hospital,12.9691657,77.5351921,"51/88 20th B Cross, Marenahalli Main Road, Govindaraja Nagar Ward, Vijayanagar Bangalore 560040",+91080 2311 9592,http://dpal.kar.nic.in/Kanunu%20padakosha%20PDF%20Files/Recognised%20Hospitals.pdf,,4447079172
Vijaynagar Orthopedic Center,pharmacy,12.9757744,77.5421307,"770 , 5th main, 8th Cross Rd, Govindaraja Nagar Ward, Anubhav Nagar, Vijayanagar Bangalore 560040",+91080 2330 8644,,,4447081231
Anand Diagnostic Laboratory,pharmacy,12.9744268,77.5377158,"15 , Balu Arcade, 8th Main Road,19th Cross, CHBS Layout, Vijayanagar, CHBS Layout, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040"" Bangalore 560040",080 2311 9138,,,4447081794
Kaya Skin Bar,pharmacy,12.9917005,77.5706529,Sampige Road Bengaluru 560003,+9180 2266 7211,https://kaya.in/,,4447082034
Sri Balaji Medicals,pharmacy,12.9495697,77.6182599,"999 80 Feet Road, Koramangala 1st Block, HSR Layout bangalore 560034",+9180 2552 9317,,,4447082865
Cutis Academy of Cutaneous Sciences,hospital,12.9768117,77.5449094,"5/1 4th Main, MRCR Layout, Vijayanagar, Behind Godrej Interio, Near Veeresh Theatre, Govindaraja Nagar Ward, MC Layout, Vijayanagar Bangalore 560040",080 4115 9049,,,4447082866
Shreya Hearing Clinic,hospital,12.9621516,77.533401,Chord Road Bangalore 560040,""" 080 2318 0012""",,,4447083784
Unnamed Medical Location,pharmacy,12.9681071,77.570295,"76/2 Avenue Road, Bangalore City bangalore 560001",+91 80 2287 7428,https://www.microlabsltd.com/,,4447086612
Acura Speciality Hospital,hospital,12.9353208,77.6205504,"105 5th Block, 17th C Main Road, KHB Colony , Koramangala Bangalore 560095",+9180 4110 5151,https://www.seekandsource.com/acurahospital,,4447087999
Prasad Nethralaya,hospital,12.9603312,77.5300796,"NO.105 Widia Layout, Chandra Layout Main Road, Govindaraja Nagar Ward, Widia Layout, Vijayanagar Bangalore 560040",080 2339 2807,,,4447088630
Health Heal Physio,pharmacy,12.9675638,77.539088,"2260 4th 'A' cross, 1st Main Road Vijayanagar, Club Ave, Vijay nagar, Hosahalli Extension, Vijayanagar Bangalore 560040",+91 88800 04422,,,4447094596
Vijayanagar Global Hospital,hospital,12.9717905,77.5372864,"46 17th Cross, Near Main Bus Stand, M.C. Road, Vijayanagar Bangalore 560040",080 4240 8200,,,4447097087
Blossom Infertility Center,hospital,12.9649703,77.5389842,"221 1st Floor, Next to Sai Prasadam Hotel, 5th Main Rd, Hampi Nagar 2nd Stage, RPC Layout Bangalore 560040",+91 99009 99116,,,4447100075
Suprith Diagnostic Centre,pharmacy,13.0238592,77.5564245,"4/3 Nanjappa Reddy Colony, 1st Main Rd, K. N. Extension, Kamla Nehru. Extension, Yeshwanthpur bangalore 560022",+9198442 96756,,,4447101670
Nirmal Skin & Hair Clinic,clinic,12.9683009,77.5377378,"1st Main Rd, Hosahalli Extension, Vijayanagar Bangalore 560040",080 2338 0138,,,4447102993
Khema Medical Corporation,pharmacy,12.9699062,77.5331512,"315/H 9k, Vijaya Nagar, Vijaya Nagar, MRCR Layout, MC Layout Bangalore 560040",080 2311 6416,,,4447104812
Jailaxmi Medical Store,pharmacy,13.0210205,77.5586533,317/7 Triveni Road Bangalore 560022,+9180 2357 8232,,,4447104932
Padmashree Nursing Home and Maternity Home,hospital,12.958321,77.5350434,"30 1108/30 10Th Main 4Th Cross, Rpc Layout, Vijayanagar Bangalore 560040",080 2311 8372,,,4447105332
Mukesh Medical,pharmacy,12.9715348,77.5439059,"7th Main Rd, Hoshalli Extension, Stage 1, Vijayanagar Bangalore 560040",+91 98441 56552,,,4447108502
Unnamed Medical Location,pharmacy,13.0532902,77.5124539,"353/2 1st Main Road, Near-S K Jewellers, Yeshwanthpur, Bengaluru bangalore 560022",080 2347 2268,,,4447110199
Sri Ganesh Gandhi Medicals,pharmacy,12.973491,77.5374834,"141 Chbs Layout, 8th Main, Vijaya Nagar, CHBS Layout, MC Layout, Bangalore 560040",080 2338 2668,,,4447111786
Sri Harsha Medical & General Stores,pharmacy,13.0141601,77.4903591,"82 Peenya 2nd Stage, Thigalarapalya Main Rd, Balaji Nagar bangalore 560058",+9181233 42872,,,4447114436
Arvind Homoeo Medicals,pharmacy,12.9703808,77.5375679,"2 1st Floor, 14th Main, Next To Kodandaram Temple, Vijayanagar, SBI Staff Colony, Hoshalli Extension, RPC Layout Bangalore 560040",080 2350 3413,,,4447116935
Johnson & Smith Co.,pharmacy,13.0197657,77.4983441,"48 3rd Stage, Peenya Industrial Estate bangalore 560058",+9180 2836 2568,,,4447117390
Unnamed Medical Location,hospital,12.9639998,77.5302683,"17 1st Main Rd, Kaveri Layout, Govindaraja Nagar Ward, Anubhav Nagar, Vijayanagar Bangalore 560040p",080 2335 2200,,,4447119911
Careongo Pharmacy Teachers Colony,pharmacy,12.9705987,77.5153346,"6th cross Rd, Teachers Colony, Nagarbhavi Bangalore 560072",+91 89998 08080,,,4447127001
Nova IVI Fertility,clinic,12.9338298,77.6199371,"143 4th Floor, 1st Cross, 5th Block, Koramangala Bangalore 560034",080673 66244,https://novaivifertility.com/,,4447127002
Dhanush Hospital,hospital,12.9706209,77.5151893,"63 , Byraveshwara Nagar, 2nd Main, Moodalapalya, Nagarabhavi Main Road, 2nd Block, Govindaraja Nagar Ward Bangalore 560072",080 2318 5544,,,4447142720
"S K Hospital, Bengaluru Urban",hospital,12.957572,77.5184436,Nagarabhavi Road Bangalore 560072,080 2321 3699,,,4447155158
"Green City Hospital, Bengaluru Urban",hospital,12.9062193,77.580682,"5 Outer Ring Rd, Rose Garden, JP Nagar Phase 6, JP Nagar, Bengaluru 560078",080 2653 6222,,,4447156427
The Homoeo World,hospital,12.9947201,77.5715879,"1 2nd Cross Rd, Malleshwaram Bangalore 560003",080 2346 1995,,,4447171840
Modern Family Doctor Pvt Ltd,hospital,12.9698405,77.5327211,"17 1st Main Rd, Kaveri Layout, Govindaraja Nagar Ward, Anubhav Nagar, Vijayanagar, Bangalore 560040",080 2335 2200,,,4447213952
Oxford Hospital,hospital,12.9312101,77.5756907,"Mnr Arcade, Saraki Gate, Kanakapura Road, Saraki Gate Bangalore 560078",080 2245 2500,,,4447273084
Oxford Hospital,hospital,12.8584183,77.6653346,"Mnr Arcade, Saraki Gate, Kanakapura Road, Saraki Gate, bangalore 560078",080 2245 2500,,,4447308983
R R Hospital & Trauma Centre,hospital,12.9059465,77.5904192,"11/2 8th cross, Gangadhar Nagar, 100 Feet Ring Road, J P Nagar, Bangalore 560078",080 2671 8785,,,4447316956
Shree Lakshmi Medicals,pharmacy,12.8864701,77.5867609,"94/95 shop no 9, wilson garden society, opp.RBI layout, kothanur main road, j.p nagar 7th phase, bangalore 560078",+9198454 32766,,,4447319197
Durga Medicals,pharmacy,12.9105534,77.5811091,"53/A 9th Cross, Near-Oxford Collage, J P Nagar 1st Phase bangalore 560078",080 2691 1062,,,4447327973
Sri Balaji medicals,pharmacy,12.9314177,77.5913754,"72 73 24th Main End Puttenahalli J. P Nagar 7th Phase, bangalore 560078",080 2653 5363,,,4447329235
Trinity Diagnostic And Imaging Research Centre,pharmacy,12.91032,77.5935628,213 9th Cross Road Bangalore 560078,080 2658 1757,,,4447353516
M N Speciality Clinic,hospital,12.9039905,77.5859569,"9 24th Main Rd, KR Layout, 1st Phase, JP Nagar bangalore 560078",080 2653 0121,,,4447383325
Ritecure Pharmacy,pharmacy,12.9608763,77.5306651,"20/A 2nd cross near hp petrol pump, Govindaraja Nagar Ward, Widia Layout, Vijayanagar Bangalore 560040",+9181518 34646,,,4447398721
Prashanth Hospital,hospital,12.9067129,77.6265085,"90/D Bommanahalli Circle, Hosur Main Road Bangalore 560068",080 4150 3714,https://www.prashanthhospitals.in/,,4447972412
Parimala Health Care,hospital,12.9009278,77.5986641,"Bannerghatta Road, Near Kalyani Kala Mantap, Bilekahalli, 2nd Cross Rd,, Ram Shetty Nagar, Bilekahalli Bangalore 560076",080 2658 3117,,,4447978869
Springleaf Hospital,hospital,12.853228,77.6653506,"60/3 Konappana Agrahara, Electronic City, Opp. Infosys Convention Centre, Hosur Main Road Bangalore 560100",080673 45000,https://www.springleaf-healthcare.com/,,4447985903
Sri Ram Hospital,hospital,13.0096231,77.6924713,"107/2 Nishvasaha Centre, Old Madras Main Road, Opposite-Traffic Police, Station, K R Puram Bangalore 560036",080 2561 0988,,,4448000087
Shathayu Ayurveda Wellness Centre,clinic,12.9571256,77.5262369,"301 1st Floor, Sidhapura Village, Beside D-Mart, Marathahalli, Varthur Main Road, Whitefield, Bangalore 560066",+9188848 88919,https://shathayu.com/,,4448048593
Trust Chemist and Drugs,pharmacy,12.9553005,77.7181579,"Thubarahalli, Whitefield bangalore 560066",080 4087 5300,https://www.trustpharmacy.co.in/,,4448066406
Vijay Diagnostic Centre,hospital,12.9458746,77.5877756,"58,59 3rd Main,KEB Layout, BTM Layout  1 bangalore 560029",080 2668 4260,,,4448075597
Banglore Lions Service Blood Bank,pharmacy,13.0240558,77.6240521,"Jain Hospital, Millers Road, Vasanth Nagar, Vasanth Nagar Bangalore 560052",080 2226 6807,,,4448081793
Sree Manjunatha Medicals,pharmacy,13.0241512,77.6899413,"#23 Shop No.2,T.C.Playa, Opp.Bharath Petroleum, Sonnathammanahalli K.R.Puram, Anandapura, Battarahalli Bangalore 560036",+9199004 94039,,,4448082148
Kottakil Arya Vaidya Sala,pharmacy,12.9857338,77.6684774,"18 Kaggadasapura Main Road, Varsova Layout, Kaggadasapura Bengaluru 560092",080 4170 8703,https://aryavaidyasala.com/,,4448093648
Nationwide Kadugodi Clinic,clinic,13.0082033,77.7572551,"Apple City, Chaitanya Ananya, Shigehalli, Krishnarajapuram Bangalore 560067",+9181057 11126,nationwidedocs.org,,4448098655
Kubra Maternity And Nursing Home,clinic,12.927672,77.6012024,"26/10 Mosque Road, Bismillanagar, BTM Layout 1st Stage Bangalore 560029",080 2678 2728,,,4448107135
Focus Diagnostics Centre & Speciality Clinics,pharmacy,12.9159162,77.6285313,"167 Outer Ring Road, Sector 6, HSR Layout Bangalore 560102",080670 85400,focushealth.in,,4448110384
Anand Diagnostic Laboratory,pharmacy,12.9162822,77.6130103,"94/1 16th Main Road, BTM Layout, IInd Stage, Near Udupi Garden Hotel, BTM 2nd Stage, Kuvempu Nagar, Stage 2, BTM Layout Bangalore 560076",080 2668 3415,https://www.anandlab.com/,,4448113329
Dr Lal PathLabs,hospital,12.924274,77.5680927,"#3 Ground Floor, 1st Phase, 2nd Stage, Oppo. Ias Colony Ground, BTM Layout, Mahadeshwara Nagar, Stage 2, BTM 2nd Stage Bangalore 560068",080 4091 6014,https://www.lalpathlabs.com/,,4448118314
Welnext,hospital,12.9242869,77.6532853,"65/8, Third Floor H.S.R Agara Circle, Sarjapura, Outer Ring Rd, Agara Village, HSR Layout Bangalore 560102",+9196960 00222,https://welnext.com/,,4448133411
Arpitha Medicals,pharmacy,12.8824999,77.5660055,Bengaluru,,,,4454837890
Government Hospital,clinic,12.907453,77.5785311,Bengaluru,,,,4456310690
Shyamala Medicals,pharmacy,12.8844038,77.5666691,Amruth Nagar Main Road Bengaluru,,,,4456317691
Sri Sai Ram Hospital,hospital,12.8943049,77.5682821,Kanakapura Road Bengaluru 560062,,http://www.srisairamhospital.com/,,4456339090
Diabetacare,clinic,12.894686,77.5685594,Kanakapura Road Bengaluru,,,,4456342889
Clumax diagnostics,clinic,12.9729847,77.6475018,Bengaluru,,,,4457282876
Specialist's Dental Clinic,dentist,12.8825322,77.5660077,Amruth Nagar Main Road Bengaluru,,,,4463038191
MedPlus,pharmacy,12.988962,77.6638451,Bengaluru,,,,4470988804
Center for Holistic Development,clinic,12.9803998,77.6466782,Bengaluru,,,,4472599289
Astra Medica,pharmacy,12.9485743,77.6826003,Bengaluru,,,,4474831691
Chitra Dental Clinic,dentist,12.9477799,77.6805886,Bengaluru,,,,4474836389
Tamara Hospital & IVF Centre,hospital,13.0044499,77.5530755,34/3 Vidhya Vardhaka Sangha Road bangalore 560010,+91 80 2337 0780,https://tamarahealthcare.com/,,4484938764
MedPlus,pharmacy,12.8910934,77.5946714,Bengaluru,,,,4486741294
Yeshakeerthi Chemicals,pharmacy,12.8987251,77.6393218,"194/1, Muneshwara Nagar, Behind Mmn Complex, Kattigenahalli Gate, Muneshwara Nagar, Hosapalaya, Garvebhavi Palya bangalore 560063",080 2847 8345,,,4487976019
Apollo Pharmacy,pharmacy,13.0027302,77.6348876,Bengaluru,,,,4506393240
Madhu Dental Implants,dentist,13.021032,77.5584863,Bengaluru,,,,4506403880
ChanRe Rheumatology and Immunology Center and Research,hospital,12.995573,77.5354215,Bengaluru,,,,4509817152
Sarang ENT care centre,doctors,12.9736773,77.6479562,"45 2nd cross, 515 Army Base Workshop colony Bengaluru",,,,4510470086
Anupama Hospital,hospital,12.9838763,77.4788534,Bengaluru,,,,4518518893
Deepa Hospital,hospital,13.0120509,77.6998816,Bangalore 560036,,http://www.deepahospital.creativotech.com/,,4528847591
"Manasa Hospital, Vijayanagar",hospital,12.9709463,77.5451059,Bengaluru 560040,,,,4533735695
MedPlus,pharmacy,12.9702038,77.5462546,Pipeline Road Bengaluru,,,,4533766391
Tejus hospital,clinic,12.9681925,77.5455125,Bengaluru 560023,,,,4534097697
Unique Medicals,pharmacy,12.9570571,77.5323251,14th Main Road Bangalore 560040,,,,4542480382
Agarahara Government Hospital,hospital,13.0957329,77.6273067,Bengaluru 560064,,,,4544234694
MedPlus,pharmacy,12.9072768,77.5469171,Dr. Vishnuvardhan Road Bengaluru 560061,,,,4545257890
MedPlus,pharmacy,12.9341008,77.6272181,Bengaluru,,,,4545940589
Nagarathna Hospital,hospital,12.9056092,77.5426964,Dr. Vishnuvardhan Road Bengaluru 560061,,,,4547191103
Lalitha Medicals,pharmacy,12.9055817,77.5428078,Konanakunte-Uttarahalli Road Bengaluru 560061,,,,4547191104
Annapurna Drug House,pharmacy,12.9058435,77.5429494,Dr. Vishnuvardhan Road Bengaluru 560061,,,,4547798857
Himalaya Medicals,pharmacy,12.9087185,77.5484931,Dr. Vishnuvardhan Road Bengaluru 560061,,,,4547821436
Ramana Rao's clinic,hospital,13.0130826,77.5761449,Bengaluru,,,,4552286367
Government Maternity Home,hospital,12.9983402,77.6200927,Bengaluru,,,,4577045761
Shastra,doctors,12.9921093,77.5380224,Bengaluru,,,,4577564293
Lucid Medical Diagnostics,hospital,12.9306876,77.5794541,46 3 Main Road Bengaluru 560082,08049364444,https://luciddiagnostics.com/,radiologylucid@gmail.com,4578753189
Medall Clumax Diagnostics,doctors,13.006013,77.5785274,1 Vyalikaval Main Road Bengaluru 560003,08049337777,https://www.medall.in/,,4578768492
Saldana Diagnostic Center,clinic,12.9978934,77.6203017,Bengaluru,,,,4582787590
Anu Pet Clinic,veterinary,13.0192963,77.633699,3 2nd A main Bengaluru 560084,+91 98440 04905,,,4583523289
Tooth Affair Dental Clinic,dentist,12.9851657,77.6736086,Bengaluru 560093,,,,4594344989
